key,image,label,sentence
2_612,2_612_u,1.0,"  Isn't she happy here? I think she will be happy with Gloria What about us? Whose gonna keep after us. Make us linguini and tell us story about Cicily. I don't know Rose, maybe Marry Poppins has an Italian cousin."
1_S12E09_090,1_S12E09_090_u,1.0,  Why not? You don't think other women find him attractive? (laughing): No. I suppose you're wondering why I put you through all this. You mean the last two minutes or the last 20 years?
1_S12E05_054,1_S12E05_054_u,0.0,"  So I'm gonna place the sensory isolation helmet on you for about five minutes. All you need to do is sit still and relax. What do I do if I start to get claustrophobic? Oh, the helmet will sense that and stop the experiment."
2_479,2_479_u,1.0,  Just keep thinking about Ma and whose mother she really is. You worried she might be Gina's? No I am worried she might be Phir Resuda's
3_S02E03_218,3_S02E03_218_u,1.0,"  Guys, if I list you as references, can I count on you to say nice things about me? Be honest. Do you want me to be honest or nice?"
1_6472,1_6472_u,1.0,"  Then take away his keys and make him wander the streets with the other drunks. You remember Sheldon and Raj and Howard. Not really, no. It's funny, huh, Leonard? Back in school, I was the winner and you were the loser.
And now we're reversed. You're the winner. You'd think a winner could make a decent cup of cocoa."
2_375,2_375_u,0.0,"  Hey, you haven't been practising the routine have you? No! I was thkinking about maybe going into the Robot."
1_2792,1_2792_u,0.0,"  like Mrs. Riley' s chicken. What's Mrs. Riley's chicken? A chicken that was owned by Mrs. Riley. Okay, forget the chicken. Well, I wish I could. No, no. You may be right about me and Leonard. Of course I'm right What are the odds I'd be wrong twice in one week? No, I mean, we can always go back to being friends."
1_1627,1_1627_u,0.0,"  So, we're all standing around looking at the post-op X ray and there it is, clear as day, right in the guy's chest cavity...one of my earrings. Oh, my God, what did you do? What do you think I did? I discreetly slipped off the other earring, put it in my pocket and then got the hell out of there!"
2_390,2_390_u,1.0,"  Are you depressed about Glen? No, I am depressed becaues Phillis George left the morning news."
1_8045,1_8045_u,1.0,"  to rebrand the stuff as a cure for constipation. Way to make lemonade.
You know, from around the corner where fudge is made. Hey, I got a favor to ask. Sure. My mom's been kind of an emotional wreck since that dentist she was dating dumped her. Dumped her? What, did he use a forklift?"
1_105,1_105_u,1.0,"  Great Caesar's ghost, look at this place. So Penny's a little messy. A little messy? The Mandelbrot set of complex numbers is a little messy. This is chaos. Excuse me. Explain to me an organizational system where a tray of flatware on a couch is valid. I'm just inferring this is a couch because the evidence suggests the coffee table is having a tiny garage sale."
2_514,2_514_u,0.0,"  Okay, okay look, I know I'm being Mr. Inappropriate today, but it's just so tough, I mean see you walking around and I just wanna touch you and hold you, come on no one's around, just, just kiss me. All right that's, that's it!! Get off her! What is going on? What's going on?!  That's what's going on!!"
2_247,2_247_u,1.0,"  We're not gonna do that. Well, if you like you can feel Rachel's and then feel mine to compare. Am I interrupting? Uh yes! Thank you."
2_464,2_464_u,1.0,"  Hey, you guys the water is great. You should really go in! Oh, uh, no thanks. I just had an M&M."
1_S09E14_045,1_S09E14_045_u,1.0,  That's not her. That's not her. That's not her. That's not her. That's not her. That's not her. That's not her. That's not her. Really? The old Asian man is not your Meemaw?
2_505,2_505_u,1.0,  Your kidney? My kidney. Why would she need a kidney? To feed the cat Rose.
1_S10E03_177,1_S10E03_177_u,0.0,"  Why is it taking him so long to get a drink out of a vending machine? Oh, it's complicated. He finds pushing that little door and reaching up into the machine uncomfortably intimate. (door opens) Gentlemen, I am ready to work. To quote The Martian, ""Let's science the feces out of this!"" That's The Martian the book and The Martian the movie, not Marvin the Martian."
2_193,2_193_u,0.0,"  You gotta help me out here, you gotta set me up, you gotta get me back in the game. Well, that shouldn't be a problem. I mean I work in fashion and all I meet are eligible straight men. Pete, can I get you something else? Yeah, a slice of cheesecake and-and a date if you're given'  'em out."
2_227,2_227_u,1.0,"  Well, despite the yummy bagels and palpable tension, I have got pants that need to be altered. You sure he is going to be able to crack that code?"
1_S11E11_343,1_S11E11_343_u,0.0,"  BERNADETTE: How's the party coming? Good! Great! Our friends should be here any second! Those are the only other people you invited? What about the kids from the Daddy and Me class? Oh, grow up."
2_2,2_2_u,1.0,"  That's a good one. Mine is to pilot a commercial jet. ThatÕs a good one too Pheebs, now all that I have to do is find a plane load of people whose resolution is to plummet to their deaths"
1_S09E11_045,1_S09E11_045_u,1.0,"  You guys just got back together. You might not want to ditch her on her birthday. I think Penny has a point. You can see it another day. But someone might spoil the movie. No one can spoil Amy's birthday for me. Surprise! She's even older. Who saw that coming? Oh, that's nice. Put that on her cake."
1_3256,1_3256_u,1.0,"  So nice you could join me this evening. You're looking lovely as always. Thanks, Howard.  Always nice to be part of your masturbatory fantasies. Come on, Katee. Don't make it sound so cheap. I'm sorry, fiddling with yourself in the bathtub is a real class act."
1_182,1_182_u,1.0,  How do I look? Could you be more specific? Can you tell I'm perspiring a little? No. The dark crescent-shaped patterns under your arms conceal it nicely.
2_31,2_31_u,1.0,"  You know what else I'm not gonna miss? ""I'm Monica. I wash the toilet 17 times a day. Even if people are on it!"""
1_S09E04_088,1_S09E04_088_u,0.0,"  Hey, we've always talked about playing together. Well, it could be fun to try a little acoustic thing."
1_S09E22_075,1_S09E22_075_u,1.0,"  Hey, you think it'd be okay if I brought Claire to the wine tasting? Sure. I'd like to meet her. Oh, that's great. I've been wanting her to meet you guys, too, so this seems like the perfect opportunity. Oh, but I won't be there. Funny how that worked out."
3_S05E01_120,3_S05E01_120_u,0.0,"  Richard: Okay, what about this guy, Chris Berger? He's a very skilled engineer. He was very funny when we met with him. I think he'd be great. He was oddly tall, don't you think?"
2_50,2_50_u,1.0,"  Okay thatÕs like the least fun game ever. Well I am really sick of your smoking. So I brought something that is going to help you quit. Nope, that patch is no good."
2_456,2_456_u,1.0,"  This would be the place where you explain the hat Oh, Okay. This is called the top hat? And why are you wearing this? Is it top hat? Oh , yeah. There's this play right. And I am up for the part of this real cool like suave, international guy. A real close horse. So I figured everyone in the audition is gonna be wearing this kind of, you now, ultra hip, high fashion stuff. And you are gonna make them all disappear."
1_S11E03_321,1_S11E03_321_u,0.0,"  Here you go. Thanks. (chuckles) It's too bad Stuart couldn't make it. He seemed fun. Oh, yeah, he is. I love him dearly, yeah. Not to say that I don't worry about him. What's to worry about?"
1_S12E18_290,1_S12E18_290_u,1.0,"  See, sometimes I wish I could invent a time machine, so I could go back and prevent myself from acting so rashly. Or moving forward, you could think before you speak. I suppose so. But the time machine thing is probably more likely."
2_397,2_397_u,0.0,"  All right! Ross, do you think it's easy for me to see you with somebody else? Y'know, hey! You're the one who ended it, remember? Yeah, because I was mad at you, not because I stop loving you. You still love me?"
2_118,2_118_u,0.0,"  Hey you guys I'm gonna go out and take a walk. Phoebe, why is your bag moving? Oh, it's not! Seriously, it's moving!"
1_S10E09_169,1_S10E09_169_u,0.0,"  You know, I do understand what you're feeling. My brother and sister's accomplishments have always been held over my head. How did you deal with it? I wet the bed until college, but I don't think"
2_559,2_559_u,0.0,"  Well, you-you coulda just turned the cushion over. Yeah, I would've except I had a big spaghetti stain on the other side. What?!?!"
1_S10E14_094,1_S10E14_094_u,1.0,"  Sheldon, I just heard from the guys at mit about that emotion reader; They're sending a prototype for you to beta test. (Gasps) Wonderful. Although I'm not sure how I feel about being used as a Guinea pig. Well, when you get the machine, you can find out."
3_S01E04_009,3_S01E04_009_u,0.0,"  Ron LaFlamme. Great to meet you. All right, homeboy. Pop a squat. Start autographing by the flags. Lot of paper to get through. So, what do you think? About? Jeannie. She's pretty hot, right? Oh, yeah. No, she's... She's very pretty."
1_7490,1_7490_u,0.0,"  Yeah, well, Bernadette's a little under the weather and my mom's kind of under my dentist. Wait, your, your mother is sleeping with your dentist? Former dentist.
I need a new one now that I know where his hands have been. So you're wandering all around by yourself?
That's not the kind of hero's welcome an astronaut should come home to. It's okay, you know, we space cowboys don't do what we do for glory and fame. We leave that to your rock stars and your athletes and your Howie Mandels."
3_S02E03_244,3_S02E03_244_u,1.0,"  The guy is a joke. How does he even do that? He's a boorish, pompous, womanizing douchebag who got lucky, like, 20 years ago. and hasn't done anything since then. Sounds like ERLICH."
2_373,2_373_u,1.0,  Where the hell have you been? I was making a coconut phone with a professor.
1_971,1_971_u,1.0,"  Take that! What's the matter? This granola bar has peanuts in it! Oh, my God. Why did you eat it? I don't know. It was just there! If I had a gun there, would you have shot yourself? Don't yell at me! I've got to go to the emergency room! - Now?! - No, after my tongue has swollen to the size of a brisket!"
1_S10E09_186,1_S10E09_186_u,0.0,  Do it. Visualize it as your anger a-and-and toss it out of your life. Perhaps I will. This rock encapsulates all my negative emotions. I will cast you far away. Feel free to take out a pigeon while you're at it. Let it fly.
1_S09E04_207,1_S09E04_207_u,0.0,"  I'm not gonna be your roommate, Sheldon. But I met with 11 people, and they all walked out."
1_5699,1_5699_u,1.0,"  And a living will and durable power of attorney. This says you can make ""end of life"" decisions for me. As your friend, let's hope it doesn't come to that. 
Please sign. Did you sign this? There's a reciprocity clause.
You get to pull the plug on him, too. Well, that seems fair. Congratulations and welcome temporarily aboard. Here's your I.D. card, your key and your lapel pin. Which Leonard was too cool to wear."
1_S10E18_391,1_S10E18_391_u,1.0,"  Well, no offense, but I didn't go to art school. I have a PhD in astrophysics. Oh, great, it'll be easier for you to look up at the stars without a roof over your head."
3_S01E05_456,3_S01E05_456_u,1.0,"  So we're just going to work at a nice, leisurely pace, right? Sure. Wait, why are you typing faster? I'm not. Maybe my leisurely pace is just a little faster than yours."
2_573,2_573_u,1.0,"  Look I drew a sketch of how we are gonna do it ok? Rach, that's you, that's the couch What's that? Oh, that's me. Wow! Certainly think a lot of yourself. No, that's my arm. Oh I see, I thought you just really really liked your new couch."
1_6134,1_6134_u,1.0,"  That lecture was a waste of time. I made more accurate diagrams of the expansion of the early universe on the nursery wall with the contents of my diaper. Are you getting sick? No, I'm just allergic to people who get Nobel Prizes for no good reason."
1_S10E02_327,1_S10E02_327_u,0.0,"  Hi. Hello. What are you doing? Oh, Leonard's mad at me, so I'm making him lemon bars. Does he even like lemon bars? Not really. But I'm mad at him, too, so lemon bars it is."
2_340,2_340_u,0.0,"  It's the big night! We wanted to wish you good luck! Yeah, yeah you have the ring? Yeah, right here in my pocket. Pheebs? Oh! Oop!"
1_11243,1_11243_u,1.0,"  Yeah. Tell me those aren't the words of a man with a spider eating its way through his brain. Amy, you're a neuroscientist.
Crack his skull open, spray some Raid in there. I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair. I love that you're too good to pee in the kitchen sink."
1_3573,1_3573_u,1.0,"  Hello. Hello Alright dispense with the friendlt banter I believe you know why I'm here. Well, I always figured it was to study us, discover our weaknesses, and report back to your alien overlords."
1_S11E07_153,1_S11E07_153_u,0.0,"  Hello. Hey, buddy, what's up? Hey. Um, I need to talk to Penny alone. (laughs) What can I do for you? Just a minute, I want to make sure Leonard can't hear us."
1_S11E06_003,1_S11E06_003_u,0.0,"  Howie, slow down. I can't. I'm not allowed to eat for 12 hours before my surgery, and I only got two more minutes."
2_135,2_135_u,1.0,"  But I am still upset. Are you upset because you don't know what to do about Al? No, she I supset because Jimmy Swaager can't cover his motel bill"
1_9668,1_9668_u,0.0,"  We'll come back to that one. This brings us to the final item in our annual State of the Relationship Summit.
Item 29: Valentine's Day. Ah, the worst for last. Hmm. Classic Flakey. Before you get upset, I believe I've come up with a way for us to celebrate the occasion that we both can enjoy. People usually start a meeting with a joke, but you go ahead-- end with one."
2_146,2_146_u,0.0,"  Oh, about five minutes. Right now they're interviewing his opponent. Apparently he trains by going to Iran and pulling the arms off thieves. Hot dog? Four, please. I'm really nervous. Thank you. So Ross, how umm, how did it go with Bonnie?"
2_173,2_173_u,0.0,  Do you always have to bring him here? I didn't wanna leave him alone. Alright? We- we had our first fight this morning.
3_S06E02_152,3_S06E02_152_u,0.0,"  Richard's just tasked me with streamlining productivity and balancing headcount. Can you explain to me why you have no one working under you? It just seems odd considering that the agile board is showing that you have a massive backlog. You're new here, so I'll forgive the patronizing tone."
2_42,2_42_u,0.0,"  Dr. Farber, we've got a bit of an emergency here...Jason Costalano is choking on his retainer. Oh God... I'll be right there, Bernice. Look, please, please don't go anywhere, okay?"
2_357,2_357_u,1.0,"  Yes. Great, let's begin.  How's the pressure? Nice! Wow Phoebe you are good! Stating the obvious, but thank you. And it's not weird is it."
1_4995,1_4995_u,1.0,"  Why not? It seems like you're improvising your entire curriculum. This is all about listening and responding. Gotcha. I'm going to create a character and a situation, and you just jump in when you feel it. All right. All right. Action. Okay, it's not a movie. It's improv. So no one calls ""action."" Hey, you taught me something. Who would have thought it?"
1_S12E23_209,1_S12E23_209_u,1.0,"   Hey, fellas. Can you do me a favor? Do we have a choice? Ha-ha! No. Sheldon and Amy are now officially superstars, and the press will be reaching out to their family and friends for comment. So that we're all on the same page, the word we're gonna use to describe them is ""quirky."" And not quirky. More like quirky. So not Mr. and Mrs. Wackadoodle?"
2_104,2_104_u,1.0,"  Hold on, there is something different. I went to their tanning place your wife suggested. Was that place the sun?"
1_S09E24_152,1_S09E24_152_u,1.0,"  It was so nice of Leonard and Penny to invite me. Well, actually, I... It sure was. I've always had a special place in my heart for Leonard. Taking care of my baby all these years. Excuse me, I take care of him. Sure you do."
1_11051,1_11051_u,0.0,"  Ooh.
He was so happy after he passed it, he gave me a Terminator. That is amazing.
How long have you been collecting? Ever since I was a kid, but, uh, I didn't really get serious until William Shatner's bladder infection. What'd you get? What'd you get? Well, he said it was a tribble. It could be a toupee, but either way, it's pretty cool."
1_9245,1_9245_u,0.0,"  Yes. And some people in the science community are calling it ""The Wonder Blunder."" Who? Give me their names.
I bet it's Wolowitz. It's just such a fascinating story. Your calculations are way off, but they find the element anyway. It's like misreading a treasure map and still finding the treasure. Can we talk about something else? Do you know that I yodel?"
2_448,2_448_u,0.0,  Yeah! You gotta tell a girl before you tape her. Such a rookie mistake. Y'know who has a great video camera? Greg and Jenny? Do you still wanna call  'em? I wanna call  'em.
1_11177,1_11177_u,1.0,"  Okay, why? I'm listening to you snore. I'm wondering how I'll ever sleep without it."
1_4352,1_4352_u,0.0,"  Right. That's not true of all bars. Juice bars, for example. Oh! Good point, Amy.
Yeah, building on your premise, Leonard could frequent sushi bars, salad bars, oyster bars, the Apple Genius Bar... What are you doing? Keep going. I'm listening. That was rude. He does it all the time. He's a cornucopia of social awkwardness."
1_1185,1_1185_u,0.0,"  I'm sorry about all of Sheldon's interruptions.
He can be a bit of an eccentric. If by ""eccentric"" you mean passive-aggressive East Texas blowhole, I agree. I think tonight was a very good start."
2_79,2_79_u,0.0,"  Oh, great. Although I did sit down where there wasn't a chair. By the way, Ross dropped by a box of your stuff. Oh, well, I guess I had that one coming. I'm just gonna throw it out, it's probably just a bunch of shampoo and..."
1_10829,1_10829_u,1.0,"  You would leave me out of the conversation with the next guy if you dump Leonard? Why say it? Yes! Well, I would never leave you off my list, and not just because, without you, we're playing fast and loose with the word list. Well, good job. Now she hates me. Great. On the bright side, that Oxford study was right. One friend down. I wonder who you're going to lose next."
2_393,2_393_u,0.0,"  I can't take it anymore. So you win, okay? Here! Pheebs?"
1_6165,1_6165_u,1.0,"  Okay, all right. That one was clever. Skeleton with phosphorous on a zip line. Come on out, merry pranksters. Take a bow. You should've seen your face. Yes, there's nothing quite like the slightly widened eyes of mildly startled."
1_2423,1_2423_u,0.0,"  Everybody's staring at me. Don't worry, they're more scared of you than you are of them. Unlikely. Here, what about this one for my nephew? A superb choice. Oh, great. Provided he has already read and is familiar with the reestablishment of the DC multiverse."
2_350,2_350_u,1.0,"  They are ain't here yet No, but they should be any minute You seem a little nervous. Oh you're sure I am Are you nervous cause you haven't met Michael's fiancee? No Rose, I am nervous because Sonny Bono gets elected mayor of Palm Springs, he is gonna make all the postmens wear leather bell bottoms and a fur vest."
2_347,2_347_u,0.0,"  Oh! Right. Umm, maybe that's because I didn't send him an invitation. Chandler! He's your father.  he should be at the wedding. I don't even know the man. Okay? We're not that close. I haven't seen him in years. Well what are you gonna do when he finds out he wasn't even asked?!"
1_10857,1_10857_u,0.0,"  Okay, sit down. Listen, Emily, what happened between me and Raj was a long time ago. It was, and I may have made it seem like a bigger deal than I should have. Yeah, and Leonard and I are engaged now, and I'm just hoping we can put this whole thing behind us. Mm. I'd like that, too. Yeah, I thought I'd be okay with it, but then I saw how pretty you are. Oh, that's so sweet.
I mean, look at you-- you are gorgeous. It's true-- you're both gorgeous. Kind of says something about the man who could bed you both."
1_11924,1_11924_u,1.0,"  So, I put stickers on everything we're gonna sell.
We just need help taking it all out to the driveway. Can I be in charge of pricing?
I've been going to garage sales my whole life. Can you believe I got these pantyhose for a nickel? All right, Amy's in charge of pricing and being 75."
1_S12E09_005,1_S12E09_005_u,1.0,"  Sheldon, do you want to put the tables after each section or in an appendix at the end? You know what? We wrote this paper together. I think we should decide together that they go in an appendix at the end. How about that? There is an ""I"" in ""team."""
2_128,2_128_u,1.0,"  Hey, we know how we always say we need a place for the mail? Well I started building one, but then, I decided to take it to the next step. You building a post office?"
1_1296,1_1296_u,1.0,"  They're going to digitally add a supernova.
They say it's the perfect metaphor for my incandescent talent. Right, a ball of hot, flaming gas that collapses upon itself. Excuse me. Oh, it's my assistant, Trevor. Go for Koothrappali. They gave him an assistant? If I want a new pen, I have to go to the bank with wire cutters."
1_S12E15_064,1_S12E15_064_u,1.0,"  (sighs) So, this week would have been my wedding if Anu and I hadn't decided to slow things down. Oh, yeah, I would have forgotten, except for those nonrefundable airline tickets to India I bought."
2_387,2_387_u,0.0,"  Oh, uh, listen, about tonight... No, no, no, don't you dare bail on me. The only reason she's goin' out with me is because I said I could bring a friend for her friend. Yes, I know, but her friend sounds like such a..."
1_12320,1_12320_u,0.0,"  Okay. Well, then it's settled: small indoor church wedding, black-tie, no butterflies. Sounds perfect. Great. You still didn't pick a date. Stay out of it! Shut up! Oh, yes, we've got the moon and the trees and... Elizabeth McNulty, who apparently died when she was the same age I am."
1_S11E04_315,1_S11E04_315_u,0.0,"  Hey. Hello. You got a sec? Sure. What's up? Penny's been talking to my mother like they're best friends, and it's kind of freaking me out. Okay... I'm pretty sure they're not best friends."
3_S03E02_111,3_S03E02_111_u,1.0,"  All right. Winner gets the big monitor. I understand how this works. Both: Ready? Rock, paper, scissors, shoot. Suck it. I should've known you'd throw rock. That's all you know in Pakistan. It's in your blood. Don't you guys call it ""Rock, Rock, Rock""?"
1_S11E04_162,1_S11E04_162_u,0.0,"  Oh. I should've brought peanuts. You can't eat peanuts. You're allergic. If you die, who's going to drive me home? I'm not gonna eat them. It's a thing they do at JPL. When the Ranger mission finally had a successful launch, there were peanuts in the room. Ever since then, they have them at every launch. That sounds like a silly superstition. It's more of a tradition."
2_555,2_555_u,0.0,  No! You let go! How come it's always us left in the field holding the ball? I don't know. I guess the other people just don't care enough. Hey! It's starting to snow.
1_S12E01_325,1_S12E01_325_u,0.0,"  Your turn. Hang on, I'm checking to see if Neil replied to my latest smackdown. Really? Don't you think this Twitter feud is a little silly? Absolutely not. It's-it's two respected scientists debating opposing views in a public forum. You called him Mike Tyson's little sister."
1_S10E02_123,1_S10E02_123_u,0.0,"  How did you think you were gonna hide your pregnancy? I had a plan-- I kept leaving Dove Bar wrappers around to explain any weight gain. Where did you get empty Dove Bar wrappers? From all the Dove Bars I ate! I'm pregnant! Try to keep up! I'm sorry. I-I have to go find out if my boss knows. Well, whatever happens, we're here for you. Thanks. You guys are the best. Yeah, drive safe. We love you. And give us a call... Oh, my God, it was me, it was me! I'm the one who blabbed she was pregnant!"
2_344,2_344_u,1.0,  So you have replaced me. With what? A hand puppet Rose.
3_S01E03_122,3_S01E03_122_u,1.0,"  Oh, I see... Bertram Gilfoyle is the foreign national. Citizen of Canada. Okay, thank you. You're Canadian? Your borders are merely a construct. I prefer to think of myself as a citizen of the world."
1_1722,1_1722_u,0.0,  What are you doing here? Hang on. 130 over 80. It's a little high. We can attribute that to the stress of sneaking past the security desk. Where did you get the stethoscope and the blood pressure cuff? My aunt Marion gave them to me for my 12th birthday.
1_S12E13_088,1_S12E13_088_u,1.0,"  I am so proud of you. Well, I know how to do the dishes. Just, sometimes I'm tired."
2_92,2_92_u,1.0,"  Anybody know a good tailor? You needs some clothes altered? No, no, I am just looking for a man to draw on me with chalk."
2_450,2_450_u,1.0,"  Remember what happened the last time I did an interview for them? I said I write a lot of my own lines, then the writers got mad and made my character fall down the elevator shaft. So who knows what I might say this time. If only there was something in your head to control the things you say."
1_S12E09_413,1_S12E09_413_u,0.0,"  I see you. I see you... and boom. (explosion sound effect) Gotcha! How's it feel, Penny? Like I don't care at all."
1_S10E04_021,1_S10E04_021_u,0.0,"  Well, if you need a place to crash, you can stay with us. Really? Of course. You can stay in Leonard's room, and we'll stay at my place. You're sure that's not an inconvenience? No, not at all. And we live with Sheldon, so the word ""inconvenience"" has really lost all meaning."
1_S09E05_022,1_S09E05_022_u,0.0,"  You know, I think it's great you guys want to get more exercise, but do you really think sports is the right choice for you? What are you saying? We're not coordinated enough to play sports?"
2_155,2_155_u,1.0,"  Actually, I was gonna do some laundry. Chandler, do you wanna do it with me? Sure I will do it with you You don't mind do you, that would really help me a lot Thanks. I don't think I have enough quarters I have quarters! Great! Now we can do laundry all night. All night laundry!"
1_507,1_507_u,1.0,"  I promised my mother. I suppose you could have your android penis circumcised. But that's something your rabbi would have to discuss with the manufacturer. Not to mention you'd have to power down on saturdays. Sheldon, why is this letter in the trash? Well, there's always the possibility that a trash can spontaneously formed around the letter but Occam's rasor would suggest that someone threw it out."
2_385,2_385_u,0.0,"  May I see your boarding pass? Oh, no, no, I don't have one. I just need to talk to my friend. Oh, oooh. I'm sorry. You are not allowed on the jetway unless you have a boarding pass. No, I know, but I,he just went on."
1_7938,1_7938_u,0.0,"  What if we were to get in a car with a crazy person? Look at us, Sheldon.
We're the crazy people. Well, perhaps we should hold up a sign that assures passing motorists of our mental competence. Good idea.
Why don't you get started on that? Come on, let's just start walking. There's got to be a gas station or something nearby."
1_7675,1_7675_u,0.0,"  Damn. Well, at least when we do make love, Sheldon won't be thinking about his mother. And yes, that is a cleverly veiled reference to Howard's lifelong obsession to crawl back into her spacious womb. Anyway, to this day, I still can't see a box of crayons without crossing my legs."
1_9087,1_9087_u,1.0,"  Yup, oh... here you go. Oh, thank you. Here, get yourself an eraser for your troubles. Oh-ho.
I forgot about this. 
My aunt made it for me when I started college. Aw, did she hate you? Why? Because I got an ugly, itchy sweater, and my brother got a car? No, I was her favorite."
2_608,2_608_u,1.0,"  Did I go to this school? Hey, there's Missy Goldberg. You gotta remember her. Sure, nice. Dude. You're married to my sister. You are right, by saying nice, I am virtually licking her."
3_S01E02_461,3_S01E02_461_u,0.0,"  I'm awake! I'm awake. - What? - No, no, I wasn't. I was sleeping. I'm sorry for sleeping and for lying about it."
2_371,2_371_u,0.0,"  Hi umm, listen come here, come in. I'm so-so sorry about yesterday. I-I'm really sorry. It's just that I"
1_4743,1_4743_u,1.0,"  That's what I love about science-- there's no one right answer. So...you and Zack again, huh? Yeah, yeah, me and Zack again. Were we here earlier? Okay, we should, we should go. Ah, not yet. I want to talk science with the science dudes. Oh, and the science dudes want to talk science with you. What do you want to talk about-- rocks, dinosaurs, our friend the beaver?"
1_S09E07_285,1_S09E07_285_u,1.0,"  so in a way, Howard's not only like your father but he's also like the child that you're afraid to have. Why are you still here? Fine, I'll leave. But it sounds like somebody needs a fresh diaper."
3_S01E05_417,3_S01E05_417_u,1.0,"  Dude, relax, okay? We each ripped through a full module this morning. We're just taking a little break. DRM is now a thing of beauty. - Wait. You did DRM? - Yeah. I did DRM. Why did you do DRM? I said I would do DRM, you would do error handling. Anything to do with ""error"" sounds like your whole vibe."
3_S01E01_128,3_S01E01_128_u,0.0,"  Look at this place, it's a shithole. Uh-oh. Here's another one. Miss Palo Alto, 2K14. There she goes. Oh, God, the marketing team is having another bike meeting. Douchebags. Just another day inside the Gavin Belson cult compound. Hey, did you hear what Peter Gregory is doing?"
1_S11E05_060,1_S11E05_060_u,0.0,"  Hey, what you reading? A parenting book. Oh, my God. Are-are we...? Wha... No!"
2_88,2_88_u,0.0,"  Hi! What are you doing here? Ah y'know, this building is on my paper route so I... Oh."
1_S11E10_309,1_S11E10_309_u,1.0,"  Hello, friends!. Hey, what's going on with your hair? Uh, nothing. I just decided to stop straightening it. Wait, so you were making your hair look like that on purpose? When I first moved to America, I wanted to fit in. And Howard's hair was straight, and he was the coolest person I knew. Then you never saw any other people?"
1_11201,1_11201_u,0.0,"  It's nice they're getting exercise. Although now that I think about it, Leonard would never go swimming in public without his swim shirt. I'm sure he brought it. No, but last year, at Magic Mountain, he got such a bad sunburn, we had to cut him out of it. He probably got a new one. Finish your breakfast. Look, there's an entire section of my dashboard that doesn't have any syrup on it."
1_11885,1_11885_u,1.0,"  Glad you guys could make it. Of course. Wow, it looks really pretty in here. Yeah, turns out half a dozen menorahs really sets a mood."
1_S10E04_082,1_S10E04_082_u,0.0,"  Interesting. If my official residence were across the hall, I wonder if I'd need to knock every time I came over here. That's a good question. Maybe just don't come over."
1_5758,1_5758_u,1.0,"  It's like a waterfall of liquid gold. My turn. You know, I don't even know what the point of me staying in L.A. is. I haven't gotten a single acting job since I moved out here. The closest I came was last month, I got a callback for a hemorrhoid commercial. Oh, I could so see you being the face of hemorrhoids."
2_271,2_271_u,1.0,"  Sorry, was that sarcasm? Sarcasm? Noo."
1_5617,1_5617_u,1.0,"  Yeah, I'm saying, it'd be easier to lift a car. What can I tell you? After I found the courage to put her pants back on, I was unstoppable. So, how is she? They're running tests-- I don't know. It may have been a heart attack or heart-attack-like event. What's the difference? A heart-attack-like event is an event that's like a heart attack. Thanks for clearing that up"
1_S12E08_103,1_S12E08_103_u,1.0,"  After last night, I got to thinking that I should have a better relationship with your family. I think the one you have with them is perfect. I hardly have one at all. Which is perfect."
2_532,2_532_u,1.0,"  Rach rach, we gotta settle Settle what? The Jamestown colony of Virginia. You see King George is giving us the land, so."
1_S12E07_105,1_S12E07_105_u,1.0,"  - What's going on? - Well, Siebert put me in charge of handing out the last bit of the administrative funds, and I have sole discretion. Ooh! Looks like Christmas came early. First thing on my list is a golden umbrella, cause Leonard's gonna make it rain! Uh, hold on, I'm not just gonna hand out money. There's a procedure you need to follow. I believe he's referring to the traditional ""kissing of the buttocks."" Should we form a line, or just do it like we're bobbing for apples?"
2_588,2_588_u,0.0,"  Well, why don't you tell me what you're supposed to be! Huh? Because I sure as hell can't figure it out! I talk to you and nothin'."
1_S09E04_053,1_S09E04_053_u,0.0,"  Well, in addition to Amy leaving me, Leonard's moving in with Penny. It's difficult not to feel abandoned. Well, why don't you look at this as an opportunity? You had other roommates before Leonard. Maybe this is a chance to find someone new."
1_S11E03_365,1_S11E03_365_u,0.0,"  Hello. Hey. So, um, I, uh... I got flip-flops. Good for you. Oh, my God, what happened?!"
1_S11E06_060,1_S11E06_060_u,0.0,"  You doing okay? No, I'm very nervous. (man groaning) Where are you going? Gift shop."
1_S11E02_008,1_S11E02_008_u,0.0,"  Uh, one dumpling left. Who wants it? Maybe you should offer it to the pregnant lady. And that would be... Me, Sheldon. I'm obviously pregnant. Well, you never said it to my face. And the last time I assumed a woman was pregnant, it did not go over well. Yeah, I'm still mad at you. (clears throat)"
1_S10E04_262,1_S10E04_262_u,0.0,"  Now, this side offers me proximity to the bathroom, but I am closer to the window where perverts can watch me sleep. Okay. What if we do this?"
2_303,2_303_u,1.0,"  Hey Chandler!, come on in we are knitting pot holders. No thanks Josephine!"
2_89,2_89_u,1.0,"  We clinked at the glasses, Stan gave me a toy smile and I winked at him And then I gulped down the champaigne in one go And it didn't go sdown smoothly Later Stan told me that he put my engagement ring in the bottom of the glass It turned up three days later. Where did it turn up Dorothy? On the home shopping network"
2_103,2_103_u,1.0,"  Someone in there? No, this is just part of a daredevil game that I play called wait until last moment before I burst and die"
